parent_channel,week_start,avg_gap_hours,gap_count
text-for-vc,2023-12-11,1.4,120
text-for-vc,2023-12-18,0.82,209
text-for-vc,2023-12-25,1.14,144
text-for-vc,2024-01-01,0.94,178
text-for-vc,2024-01-08,0.68,248
text-for-vc,2024-01-15,2.43,72
text-for-vc,2024-01-22,1.86,86
text-for-vc,2024-01-29,1.32,128
text-for-vc,2024-02-05,1.92,87
text-for-vc,2024-02-12,1.89,91
text-for-vc,2024-02-19,2.44,69
text-for-vc,2024-02-26,1.39,119
text-for-vc,2024-03-04,1.93,89
text-for-vc,2024-03-11,3.41,50
text-for-vc,2024-03-18,1.54,104
text-for-vc,2024-03-25,0.62,273
text-for-vc,2024-04-01,0.97,172
text-for-vc,2024-04-08,0.65,263
text-for-vc,2024-04-15,0.96,170
text-for-vc,2024-04-22,1.36,126
text-for-vc,2024-04-29,1.67,99
text-for-vc,2024-05-06,2.12,80
text-for-vc,2024-05-13,2.03,82
text-for-vc,2024-05-20,2.08,86
text-for-vc,2024-05-27,2.02,83
text-for-vc,2024-06-03,1.17,138
text-for-vc,2024-06-10,0.89,183
text-for-vc,2024-06-17,1.9,90
text-for-vc,2024-06-24,1.56,108
text-for-vc,2024-07-01,1.87,90
text-for-vc,2024-07-08,1.71,102
text-for-vc,2024-07-15,2.05,82
text-for-vc,2024-07-22,3.65,46
text-for-vc,2024-07-29,1.59,102
text-for-vc,2024-08-05,1.73,94
text-for-vc,2024-08-12,2.88,62
text-for-vc,2024-08-19,1.3,123
text-for-vc,2024-08-26,2.12,80
text-for-vc,2024-09-02,2.23,79
text-for-vc,2024-09-09,4.05,39
text-for-vc,2024-09-16,3.41,50
text-for-vc,2024-09-23,2.09,79
text-for-vc,2024-09-30,3.81,45
text-for-vc,2024-10-07,3.48,49
text-for-vc,2024-10-14,2.95,55
text-for-vc,2024-10-21,1.14,157
text-for-vc,2024-10-28,1.68,98
text-for-vc,2024-11-04,1.35,128
text-for-vc,2024-11-11,2.18,75
text-for-vc,2024-11-18,3.35,51
text-for-vc,2024-11-25,2.73,59
text-for-vc,2024-12-02,4.15,42
text-for-vc,2024-12-09,2.66,61
text-for-vc,2024-12-16,2.88,60
text-for-vc,2024-12-23,5.16,31
text-for-vc,2024-12-30,3.99,45
text-for-vc,2025-01-06,3.33,48
text-for-vc,2025-01-13,2.28,77
text-for-vc,2025-01-20,1.79,89
text-for-vc,2025-01-27,3.02,56
text-for-vc,2025-02-03,0.83,210
text-for-vc,2025-02-10,1.52,107
text-for-vc,2025-02-17,3.67,46
text-for-vc,2025-02-24,1.46,114
text-for-vc,2025-03-03,3.19,54
text-for-vc,2025-03-10,2.75,60
text-for-vc,2025-03-17,5.42,32
text-for-vc,2025-03-24,1.8,89
text-for-vc,2025-03-31,3.53,49
text-for-vc,2025-04-07,5.66,30
text-for-vc,2025-04-14,6.09,26
text-for-vc,2025-04-21,1.31,137
text-for-vc,2025-04-28,6.07,26
text-for-vc,2025-05-05,2.89,57
text-for-vc,2025-05-12,11.52,15
text-for-vc,2025-05-19,2.87,58
text-for-vc,2025-05-26,5.72,31
text-for-vc,2025-06-02,1.33,121
text-for-vc,2025-06-09,7.04,25
text-for-vc,2025-06-16,4.09,38
text-for-vc,2025-06-23,9.26,19
text-for-vc,2025-06-30,6.84,24
text-for-vc,2025-07-07,3.69,46
text-for-vc,2025-07-14,3.62,46
text-for-vc,2025-07-21,4.87,35
text-for-vc,2025-07-28,4.62,36
text-for-vc,2025-08-04,3.95,42
text-for-vc,2025-08-11,15.8,11
text-for-vc,2025-08-18,4.51,37
text-for-vc,2025-08-25,2.68,63
text-for-vc,2025-09-01,1.98,83
text-for-vc,2025-09-08,0.49,343
text-for-vc,2025-09-15,1.97,86
text-for-vc,2025-09-22,2.36,70
text-for-vc,2025-09-29,1.3,130
text-for-vc,2025-10-06,1.18,142
text-for-vc,2025-10-13,2.86,57
text-for-vc,2025-10-20,6.41,27
text-for-vc,2025-10-27,3.75,44
text-for-vc,2025-11-03,4.41,39
text-for-vc,2025-11-10,3.64,46
text-for-vc,2025-11-17,2.56,66
text-for-vc,2025-11-24,5.74,29
text-for-vc,2025-12-01,2.62,64
text-for-vc,2025-12-08,2.73,60
text-for-vc,2025-12-15,3.75,46
text-for-vc,2025-12-22,2.08,80
text-for-vc,2025-12-29,6.42,26
text-for-vc,2026-01-05,1.67,102
text-for-vc,2026-01-12,4.17,41
text-for-vc,2026-01-19,6.77,24
text-for-vc,2026-01-26,6.85,25
text-for-vc,2026-02-02,5.2,32
text-for-vc,2026-02-09,4.39,39
text-for-vc,2026-02-16,2.99,58
text-for-vc,2026-02-23,2.44,65
text-for-vc,2026-03-02,4.56,37
text-for-vc,2026-03-09,6.73,25
text-for-vc,2026-03-16,2.66,63
text-for-vc,2026-03-23,1.58,105
text-for-vc,2026-03-30,1.75,101
text-for-vc,2026-04-06,3.25,50
text-for-vc,2026-04-13,7.66,22
text-for-vc,2026-04-20,8.59,20
text-for-vc,2026-04-27,10.88,15
text-for-vc,2026-05-04,6.25,27
text-for-vc,2026-05-11,4.25,39
text-for-vc,2026-05-18,4.19,40
text-for-vc,2026-05-25,10.41,17
text-for-vc,2026-06-01,4.21,40
text-for-vc,2026-06-08,12.84,13
text-for-vc,2026-06-15,1.34,121
text-for-vc,2026-06-22,6.7,26
text-for-vc,2026-06-29,7.98,20
text-for-vc,2026-07-06,8.92,19
text-for-vc,2026-07-13,8.6,9
town-hall,2020-11-16,5.19,14
town-hall,2020-11-23,49.81,5
town-hall,2020-11-30,8.64,24
town-hall,2020-12-07,195.49,1
town-hall,2020-12-14,0.66,147
town-hall,2020-12-21,1.13,9
town-hall,2020-12-28,494.14,1
town-hall,2021-01-04,0.12,17
town-hall,2021-01-11,5.21,13
town-hall,2021-01-18,21.52,10
town-hall,2021-01-25,6.13,40
town-hall,2021-02-01,1.53,90
town-hall,2021-02-08,25.04,7
town-hall,2021-02-15,3.8,34
town-hall,2021-02-22,4.74,47
town-hall,2021-03-01,1.56,44
town-hall,2021-03-08,10.5,17
town-hall,2021-03-15,6.22,38
town-hall,2021-03-22,19.69,5
town-hall,2021-04-05,520.13,1
town-hall,2021-04-12,3.86,14
town-hall,2021-04-19,291.96,1
town-hall,2021-04-26,0.13,8
town-hall,2021-05-10,463.37,1
town-hall,2021-05-17,2.83,31
town-hall,2021-05-24,0.69,245
town-hall,2021-05-31,9.58,25
town-hall,2021-06-07,29.56,3
town-hall,2021-06-21,378.19,1
town-hall,2021-06-28,1.08,34
town-hall,2021-07-05,333.8,1
town-hall,2021-07-12,0.02,2
town-hall,2021-08-02,1046.39,1
town-hall,2021-08-23,0.3,10
town-hall,2021-08-30,238.34,1
town-hall,2021-09-06,3.92,26
town-hall,2021-09-20,666.18,1
town-hall,2021-10-04,0.26,92
town-hall,2021-10-11,44.15,4
town-hall,2021-10-18,6.32,21
town-hall,2021-10-25,85.18,2
town-hall,2021-11-01,122.07,2
town-hall,2021-11-08,14.43,10
town-hall,2021-11-15,51.84,3
town-hall,2021-11-22,6.24,29
town-hall,2021-11-29,57.36,3
town-hall,2021-12-06,19.09,9
town-hall,2021-12-13,1.48,104
town-hall,2021-12-20,5.15,38
town-hall,2021-12-27,1.56,32
town-hall,2022-01-03,223.5,1
town-hall,2022-01-10,308.8,1
town-hall,2022-01-17,3.05,31
town-hall,2022-01-24,0.38,285
town-hall,2022-01-31,75.47,3
town-hall,2022-02-07,5.14,28
town-hall,2022-02-21,627.35,1
town-hall,2022-03-07,1.13,62
town-hall,2022-03-14,32.34,4
town-hall,2022-03-21,3.23,19
town-hall,2022-04-04,858.75,1
town-hall,2022-04-25,2.92,36
town-hall,2022-05-02,4.76,15
town-hall,2022-05-09,443.87,1
town-hall,2022-05-23,2.15,7
town-hall,2022-06-06,705.01,1
town-hall,2022-06-20,4.66,27
town-hall,2022-06-27,0.61,88
town-hall,2022-07-11,838.3,1
town-hall,2022-08-01,4.25,21
town-hall,2022-08-29,1285.68,1
town-hall,2022-09-26,7.72,15
town-hall,2022-10-03,3.73,38
town-hall,2022-10-10,2.53,49
town-hall,2022-10-17,315.53,1
town-hall,2022-10-31,1.61,131
town-hall,2022-11-07,1.46,111
town-hall,2022-11-14,7.45,25
town-hall,2022-11-21,8.89,23
town-hall,2022-11-28,6.04,23
town-hall,2022-12-05,1.01,115
town-hall,2022-12-12,243.29,1
town-hall,2022-12-19,6.22,12
town-hall,2022-12-26,12.79,17
town-hall,2023-01-02,20.06,8
town-hall,2023-01-16,577.44,1
town-hall,2023-01-30,47.55,4
town-hall,2023-02-06,0.57,9
town-hall,2023-02-20,762.7,1
town-hall,2023-03-13,3.88,39
town-hall,2023-03-20,183.32,1
town-hall,2023-03-27,0.94,157
town-hall,2023-04-03,2.02,84
town-hall,2023-04-10,315.27,1
town-hall,2023-04-17,0.14,8
town-hall,2023-04-24,2.03,42
town-hall,2023-05-08,585.98,1
town-hall,2023-05-15,2.19,11
town-hall,2023-05-22,54.17,3
town-hall,2023-05-29,3.4,14
town-hall,2023-06-05,426.32,1
town-hall,2023-06-12,4.71,6
town-hall,2023-06-19,175.39,1
town-hall,2023-06-26,1.28,140
town-hall,2023-07-03,2.13,90
town-hall,2023-07-10,3.9,1
town-hall,2023-07-17,482.62,1
town-hall,2023-07-31,0.57,13
town-hall,2023-08-07,570.31,1
town-hall,2023-08-21,0.44,6
town-hall,2023-08-28,339.41,1
town-hall,2023-09-04,30.49,3
town-hall,2023-09-11,167.26,1
town-hall,2023-09-18,0.24,601
town-hall,2023-09-25,4.79,37
town-hall,2023-10-02,262.13,1
town-hall,2023-10-09,2.79,4
town-hall,2023-10-16,125.59,1
town-hall,2023-10-23,289.48,1
town-hall,2023-10-30,8.9,8
town-hall,2023-11-06,265.76,1
town-hall,2023-11-13,5.66,25
town-hall,2023-11-27,457.79,1
town-hall,2023-12-04,0.17,28
town-hall,2023-12-11,263.16,1
town-hall,2023-12-18,1.0,1
town-hall,2023-12-25,477.09,1
town-hall,2024-01-08,5.41,27
town-hall,2024-01-15,210.66,1
town-hall,2024-01-22,1.52,47
town-hall,2024-01-29,264.62,1
town-hall,2024-02-12,463.61,1
town-hall,2024-03-04,506.01,1
town-hall,2024-03-18,40.61,4
town-hall,2024-04-08,847.23,1
town-hall,2024-05-13,666.81,1
town-hall,2024-05-27,5.85,28
town-hall,2024-06-03,114.26,2
town-hall,2024-06-10,5.26,15
town-hall,2024-06-17,60.88,4
town-hall,2024-06-24,2.37,32
town-hall,2024-07-08,654.44,1
town-hall,2024-07-22,32.8,3
town-hall,2024-07-29,0.0,2
town-hall,2024-08-12,864.22,1
town-hall,2024-09-02,1.01,17
town-hall,2024-09-09,497.0,1
town-hall,2024-09-30,32.56,9
town-hall,2024-10-07,16.08,8
town-hall,2024-10-28,900.03,1
town-hall,2024-11-18,10.25,4
town-hall,2024-11-25,361.9,1
town-hall,2024-12-09,108.23,2
town-hall,2024-12-23,481.49,1
town-hall,2024-12-30,1.73,5
town-hall,2025-01-20,715.2,1
town-hall,2025-02-03,4.45,9
town-hall,2025-02-10,391.89,1
town-hall,2025-02-17,0.82,83
town-hall,2025-02-24,7.88,10
town-hall,2025-03-03,240.5,1
town-hall,2025-03-10,0.69,260
town-hall,2025-03-17,1.49,106
town-hall,2025-03-24,2.57,77
town-hall,2025-03-31,0.99,169
town-hall,2025-04-07,1.96,117
town-hall,2025-04-14,1.96,54
town-hall,2025-04-21,0.93,13
town-hall,2025-04-28,146.2,2
town-hall,2025-05-05,18.93,2
town-hall,2025-05-26,955.45,1
town-hall,2025-06-09,0.63,22
town-hall,2025-06-16,2.45,63
town-hall,2025-06-23,3.59,49
town-hall,2025-06-30,3.39,51
town-hall,2025-07-07,187.37,1
town-hall,2025-07-14,1.89,6
town-hall,2025-07-28,657.79,1
town-hall,2025-08-11,47.33,4
town-hall,2025-08-18,0.03,8
town-hall,2025-09-08,1161.03,1
town-hall,2025-10-06,27.11,2
town-hall,2025-10-13,370.59,1
town-hall,2025-10-20,7.3,8
town-hall,2025-10-27,179.98,1
town-hall,2025-11-17,661.32,1
town-hall,2025-12-01,9.17,19
town-hall,2025-12-08,25.32,6
town-hall,2025-12-15,6.93,22
town-hall,2025-12-22,53.49,1
town-hall,2025-12-29,590.77,1
town-hall,2026-01-12,1.44,2
town-hall,2026-01-19,183.07,1
town-hall,2026-01-26,304.76,1
town-hall,2026-02-02,13.03,1
town-hall,2026-02-16,502.32,1
town-hall,2026-03-02,2.6,73
town-hall,2026-03-16,585.46,1
town-hall,2026-03-30,1.76,64
town-hall,2026-04-06,25.38,1
town-hall,2026-04-20,724.32,1
town-hall,2026-05-18,754.67,1
town-hall,2026-06-22,855.91,1
town-hall,2026-07-13,1.29,8
trade-chat,2024-12-23,3.81,26
trade-chat,2024-12-30,63.17,2
trade-chat,2025-01-06,363.17,1
trade-chat,2025-01-13,9.56,5
trade-chat,2025-01-20,92.94,3
trade-chat,2025-02-03,239.05,1
trade-chat,2025-02-10,39.74,2
trade-chat,2025-03-03,969.91,1
trade-chat,2025-03-24,2.33,1
trade-chat,2025-04-14,1131.87,1
trade-chat,2025-05-12,254.21,1
trade-chat,2025-05-19,55.32,1
trade-chat,2025-05-26,148.54,1
usernames,2021-01-18,5.28,1
usernames,2021-01-25,2.98,57
usernames,2021-02-01,4.18,39
usernames,2021-02-08,19.49,9
usernames,2021-02-15,3.58,45
usernames,2021-02-22,4.16,41
usernames,2021-03-01,6.01,29
usernames,2021-03-08,36.84,5
usernames,2021-03-15,5.16,29
usernames,2021-03-22,2.7,62
usernames,2021-03-29,4.02,43
usernames,2021-04-05,5.4,32
usernames,2021-04-12,3.31,46
usernames,2021-04-19,3.5,49
usernames,2021-04-26,12.0,14
usernames,2021-05-03,10.51,16
usernames,2021-05-10,11.43,15
usernames,2021-05-17,6.96,24
usernames,2021-05-24,5.75,30
usernames,2021-05-31,8.91,18
usernames,2021-06-07,8.13,21
usernames,2021-06-14,11.79,14
usernames,2021-06-21,10.03,17
usernames,2021-06-28,3.76,42
usernames,2021-07-05,6.44,28
usernames,2021-07-12,5.94,31
usernames,2021-07-19,5.61,26
usernames,2021-07-26,3.97,44
usernames,2021-08-02,8.25,20
usernames,2021-08-09,8.87,19
usernames,2021-08-16,6.12,26
usernames,2021-08-23,3.28,53
usernames,2021-08-30,5.54,31
usernames,2021-09-06,3.11,54
usernames,2021-09-13,3.4,50
usernames,2021-09-20,2.62,62
usernames,2021-09-27,2.46,68
usernames,2021-10-04,1.58,110
usernames,2021-10-11,2.45,68
usernames,2021-10-18,2.59,65
usernames,2021-10-25,4.09,41
usernames,2021-11-01,2.2,76
usernames,2021-11-08,2.94,57
usernames,2021-11-15,2.7,63
usernames,2021-11-22,3.37,50
usernames,2021-11-29,2.17,76
usernames,2021-12-06,5.1,34
usernames,2021-12-13,2.36,69
usernames,2021-12-20,8.37,20
usernames,2021-12-27,4.45,38
usernames,2022-01-03,6.26,27
usernames,2022-01-10,6.07,28
usernames,2022-01-17,4.52,36
usernames,2022-01-24,9.95,15
usernames,2022-01-31,12.78,15
usernames,2022-02-07,10.49,16
usernames,2022-02-14,9.29,18
usernames,2022-02-21,47.22,3
usernames,2022-02-28,12.03,16
usernames,2022-03-07,27.95,6
usernames,2022-03-14,8.7,17
usernames,2022-03-21,9.24,22
usernames,2022-03-28,12.06,13
usernames,2022-04-04,17.86,8
usernames,2022-04-11,14.9,13
usernames,2022-04-18,19.11,8
usernames,2022-04-25,15.26,11
usernames,2022-05-02,11.91,15
usernames,2022-05-09,10.6,16
usernames,2022-05-16,9.38,18
usernames,2022-05-23,16.44,10
usernames,2022-05-30,8.35,20
usernames,2022-06-06,9.98,16
usernames,2022-06-13,13.56,13
usernames,2022-06-20,7.36,23
usernames,2022-06-27,41.8,4
usernames,2022-07-04,14.73,12
usernames,2022-07-11,30.64,6
usernames,2022-07-18,12.83,12
usernames,2022-07-25,8.16,20
usernames,2022-08-01,27.95,6
usernames,2022-08-08,9.15,15
usernames,2022-08-15,14.67,14
usernames,2022-08-22,9.81,16
usernames,2022-08-29,7.62,21
usernames,2022-09-05,9.27,19
usernames,2022-09-12,7.16,26
usernames,2022-09-19,14.5,9
usernames,2022-09-26,9.39,20
usernames,2022-10-03,11.11,16
usernames,2022-10-10,9.11,17
usernames,2022-10-17,14.33,12
usernames,2022-10-24,8.88,18
usernames,2022-10-31,14.54,12
usernames,2022-11-07,12.93,13
usernames,2022-11-14,14.7,12
usernames,2022-11-21,10.16,16
usernames,2022-11-28,7.27,22
usernames,2022-12-05,30.75,6
usernames,2022-12-12,19.5,8
usernames,2022-12-19,19.56,9
usernames,2022-12-26,5.64,29
usernames,2023-01-02,6.25,26
usernames,2023-01-09,5.18,30
usernames,2023-01-16,6.4,29
usernames,2023-01-23,6.7,25
usernames,2023-01-30,8.18,20
usernames,2023-02-06,5.51,31
usernames,2023-02-13,6.78,25
usernames,2023-02-20,5.59,30
usernames,2023-02-27,5.6,32
usernames,2023-03-06,1.94,82
usernames,2023-03-13,4.68,36
usernames,2023-03-20,7.81,21
usernames,2023-03-27,6.37,27
usernames,2023-04-03,9.88,17
usernames,2023-04-10,8.66,19
usernames,2023-04-17,12.33,14
usernames,2023-04-24,6.39,26
usernames,2023-05-01,20.57,10
usernames,2023-05-08,12.41,12
usernames,2023-05-15,24.41,5
usernames,2023-05-22,17.64,10
usernames,2023-05-29,24.26,8
usernames,2023-06-05,22.47,7
usernames,2023-06-12,9.11,16
usernames,2023-06-19,27.24,6
usernames,2023-06-26,12.74,15
usernames,2023-07-03,28.21,8
usernames,2023-07-10,14.88,8
usernames,2023-07-17,11.73,14
usernames,2023-07-24,26.49,7
usernames,2023-07-31,7.18,19
usernames,2023-08-07,16.54,11
usernames,2023-08-14,15.11,11
usernames,2023-08-21,40.98,4
usernames,2023-08-28,21.04,9
usernames,2023-09-04,11.71,13
usernames,2023-09-11,73.07,2
usernames,2023-09-18,8.71,22
usernames,2023-09-25,17.79,9
usernames,2023-10-02,14.29,12
usernames,2023-10-09,20.51,8
usernames,2023-10-16,14.73,12
usernames,2023-10-23,14.94,11
usernames,2023-10-30,12.56,13
usernames,2023-11-06,9.97,17
usernames,2023-11-13,10.13,15
usernames,2023-11-20,23.9,8
usernames,2023-11-27,9.27,18
usernames,2023-12-04,13.81,12
usernames,2023-12-11,9.27,20
usernames,2023-12-18,15.65,9
usernames,2023-12-25,40.03,4
usernames,2024-01-01,31.45,6
usernames,2024-01-08,18.35,9
usernames,2024-01-15,31.67,6
usernames,2024-01-22,29.7,5
usernames,2024-01-29,13.76,12
usernames,2024-02-05,11.06,15
usernames,2024-02-12,12.17,13
usernames,2024-02-19,15.01,12
usernames,2024-02-26,9.6,14
usernames,2024-03-04,14.3,14
usernames,2024-03-11,36.07,4
usernames,2024-03-18,12.06,16
usernames,2024-03-25,20.87,8
usernames,2024-04-01,39.15,4
usernames,2024-04-08,27.1,6
usernames,2024-04-15,38.1,5
usernames,2024-04-22,26.49,7
usernames,2024-04-29,109.08,2
usernames,2024-05-06,173.9,1
usernames,2024-05-13,27.58,3
usernames,2024-05-20,107.52,2
usernames,2024-05-27,21.9,6
usernames,2024-06-03,12.94,13
usernames,2024-06-10,12.25,15
usernames,2024-06-17,12.8,10
usernames,2024-06-24,21.78,8
usernames,2024-07-01,205.44,1
usernames,2024-07-08,8.71,17
usernames,2024-07-15,22.93,8
usernames,2024-07-22,59.23,3
usernames,2024-07-29,59.07,4
usernames,2024-08-05,49.26,2
usernames,2024-08-12,18.03,8
usernames,2024-08-19,83.95,2
usernames,2024-08-26,28.88,6
usernames,2024-09-02,34.36,4
usernames,2024-09-09,215.19,1
usernames,2024-09-16,27.85,4
usernames,2024-09-23,33.64,6
usernames,2024-09-30,40.29,3
usernames,2024-10-07,67.09,3
usernames,2024-10-14,18.44,7
usernames,2024-10-21,228.51,1
usernames,2024-10-28,23.69,7
usernames,2024-11-04,53.41,3
usernames,2024-11-11,24.2,7
usernames,2024-11-18,33.71,5
usernames,2024-11-25,61.09,3
usernames,2024-12-02,19.5,8
usernames,2024-12-09,15.11,14
usernames,2024-12-16,12.23,8
usernames,2024-12-23,19.8,10
usernames,2024-12-30,8.21,19
usernames,2025-01-06,13.45,13
usernames,2025-01-13,20.92,6
usernames,2025-01-20,26.74,8
usernames,2025-01-27,17.57,7
usernames,2025-02-03,14.63,13
usernames,2025-02-10,68.17,3
usernames,2025-02-17,28.43,7
usernames,2025-02-24,15.19,9
usernames,2025-03-03,77.01,3
usernames,2025-03-10,18.03,6
usernames,2025-03-17,16.71,10
usernames,2025-03-24,15.71,8
usernames,2025-03-31,21.23,8
usernames,2025-04-07,16.81,11
usernames,2025-04-14,23.53,6
usernames,2025-04-21,25.59,8
usernames,2025-04-28,8.63,15
usernames,2025-05-05,24.52,8
usernames,2025-05-12,40.07,5
usernames,2025-05-19,13.22,10
usernames,2025-05-26,19.19,9
usernames,2025-06-02,25.16,7
usernames,2025-06-09,7.28,22
usernames,2025-06-16,29.85,8
usernames,2025-06-23,8.58,9
usernames,2025-06-30,12.54,14
usernames,2025-07-07,8.55,21
usernames,2025-07-14,17.13,10
usernames,2025-07-21,23.6,7
usernames,2025-07-28,13.36,13
usernames,2025-08-04,12.7,13
usernames,2025-08-11,11.44,13
usernames,2025-08-18,41.28,5
usernames,2025-08-25,18.98,9
usernames,2025-09-01,20.31,7
usernames,2025-09-08,17.46,10
usernames,2025-09-15,27.13,6
usernames,2025-09-22,12.02,14
usernames,2025-09-29,10.92,16
usernames,2025-10-06,12.3,13
usernames,2025-10-13,14.43,12
usernames,2025-10-20,7.89,18
usernames,2025-10-27,12.71,12
usernames,2025-11-03,11.18,19
usernames,2025-11-10,14.01,13
usernames,2025-11-17,5.88,28
usernames,2025-11-24,13.75,13
usernames,2025-12-01,16.1,9
usernames,2025-12-08,9.05,18
usernames,2025-12-15,18.93,9
usernames,2025-12-22,11.31,15
usernames,2025-12-29,20.98,8
usernames,2026-01-05,9.57,20
usernames,2026-01-12,16.79,8
usernames,2026-01-19,9.0,22
usernames,2026-01-26,6.53,21
usernames,2026-02-02,9.74,18
usernames,2026-02-09,8.03,21
usernames,2026-02-16,20.69,7
usernames,2026-02-23,24.02,7
usernames,2026-03-02,6.22,28
usernames,2026-03-09,31.63,6
usernames,2026-03-16,3.9,38
usernames,2026-03-23,23.59,8
usernames,2026-03-30,18.73,8
usernames,2026-04-06,17.99,10
usernames,2026-04-13,11.5,15
usernames,2026-04-20,12.42,13
usernames,2026-04-27,23.5,6
usernames,2026-05-04,13.32,15
usernames,2026-05-11,21.47,8
usernames,2026-05-18,25.26,7
usernames,2026-05-25,57.08,2
usernames,2026-06-01,323.6,1
usernames,2026-06-15,55.88,4
usernames,2026-06-22,45.61,4
usernames,2026-06-29,8.49,19
usernames,2026-07-06,16.92,9
usernames,2026-07-13,6.87,12
vc_greatest_hits,2021-06-28,2.98,20
vc_greatest_hits,2021-07-05,207.06,1
vc_greatest_hits,2021-07-12,2.08,47
vc_greatest_hits,2021-07-19,85.34,2
vc_greatest_hits,2021-07-26,195.92,1
vc_greatest_hits,2021-08-02,283.24,1
vc_greatest_hits,2021-08-09,3.83,3
vc_greatest_hits,2021-08-16,205.1,1
vc_greatest_hits,2021-08-23,48.91,5
vc_greatest_hits,2021-08-30,0.77,5
vc_greatest_hits,2021-09-06,224.13,1
vc_greatest_hits,2021-09-13,21.36,7
vc_greatest_hits,2021-09-20,23.7,4
vc_greatest_hits,2021-09-27,148.18,2
vc_greatest_hits,2021-10-04,279.24,1
vc_greatest_hits,2021-10-11,0.38,3
vc_greatest_hits,2021-10-18,42.8,5
vc_greatest_hits,2021-10-25,8.15,9
vc_greatest_hits,2021-11-01,323.31,1
vc_greatest_hits,2021-11-08,42.94,2
vc_greatest_hits,2021-11-15,20.46,9
vc_greatest_hits,2021-11-22,27.89,5
vc_greatest_hits,2021-11-29,34.87,5
